127.0.0.1 - - [11/Mar/2017:09:42:38 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:28 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:28 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:28 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:41 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:41 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 608
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:41 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:42 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:42 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:42 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:42 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:42 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:42 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:43 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:50 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:50 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:49:50 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:02 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:02 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 608
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:14 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6694
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:14 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:14 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:15 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6694
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:15 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:15 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:23 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6694
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:23 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 608
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:23 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:38 +0800] "GET /tlweb/AjaxJs/CheckUser.jsp?user=18026753608&datetime=1489240238433 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:50:44 +0800] "GET /tlweb/AjaxJs/CheckUser.jsp?user=13929009608&datetime=1489240244567 HTTP/1.1" 200 20
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:52:09 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:52:09 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:52:16 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:52:16 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:52:16 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:34 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:34 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 626
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:34 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:56 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:56 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 645
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:56 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:59 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:59 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:53:59 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:19 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:19 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 645
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:19 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:42 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:42 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 645
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:42 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:43 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:43 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:54:43 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:55:20 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:55:20 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 645
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:55:20 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:55:46 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:55:46 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:55:46 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:56:37 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6709
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:56:37 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 644
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:56:37 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:56:52 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:56:52 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:56:52 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:02 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:02 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:02 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:43 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:43 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:43 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:44 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:44 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:44 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:44 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:44 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:44 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:50 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:50 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [11/Mar/2017:21:59:50 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:00:35 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6695
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:00:35 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 667
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:00:35 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:08:27 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6694
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:08:27 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:08:27 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:10:54 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6723
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:10:54 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 670
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:10:54 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:13 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6723
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:13 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:13 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:14 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6723
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:14 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:14 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:23 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6723
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:23 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:23 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:24 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6723
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:24 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:11:24 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:12:59 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:12:59 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:12:59 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:14:50 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6724
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:14:50 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:14:50 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:14:51 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6724
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:14:51 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:14:51 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:15:44 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:15:44 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:15:44 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:16:03 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:16:03 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:16:03 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:09 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:09 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:09 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:16 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:16 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:16 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:24 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:24 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:24 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:52 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:52 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:17:52 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:19:50 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:19:50 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 670
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:19:50 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:25:45 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:25:45 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:25:45 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:26:53 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:26:53 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:26:53 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:16 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:16 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:16 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:16 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:17 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:17 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:45 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:45 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:45 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:54 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:54 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:27:54 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:35:02 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:35:02 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 704
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:35:02 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:08 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:08 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 729
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:08 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:09 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:09 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:09 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:27 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:27 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 736
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:39:27 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:40:48 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:40:48 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 737
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:40:48 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:44:50 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:44:50 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 970
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:44:50 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:14 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:14 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 962
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:14 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:15 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:15 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:15 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:16 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:16 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:16 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:49 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:49 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 1001
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:45:49 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:47:31 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:47:31 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 1021
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:47:31 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:48:36 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:48:36 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 1041
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:48:36 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:48:38 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:48:38 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:48:38 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:51:07 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:51:07 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 895
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:51:07 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:51:23 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:51:23 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 856
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:51:23 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:52:35 +0800] "GET /tlweb/Register.jsp HTTP/1.1" 200 6738
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:52:35 +0800] "GET /tlweb/Css/Register.css HTTP/1.1" 200 721
0:0:0:0:0:0:0:1 - - [11/Mar/2017:22:52:35 +0800] "GET /tlweb/Js/Register.js HTTP/1.1" 304 -
